WeekDay,Day,Month,Year,Tarih,Saat,Tuketim(MWh)
5,30,9,2016,30.09.2016,04:00,"24.895,85"
5,30,9,2016,30.09.2016,05:00,"25.218,58"
5,30,9,2016,30.09.2016,06:00,"25.518,25"
5,30,9,2016,30.09.2016,07:00,"26.894,46"
5,30,9,2016,30.09.2016,08:00,"30.950,23"
5,30,9,2016,30.09.2016,09:00,"33.108,39"
5,30,9,2016,30.09.2016,10:00,"33.975,66"
5,30,9,2016,30.09.2016,11:00,"34.346,74"
5,30,9,2016,30.09.2016,12:00,"32.367,06"
5,30,9,2016,30.09.2016,13:00,"32.086,58"
5,30,9,2016,30.09.2016,14:00,"33.902,47"
5,30,9,2016,30.09.2016,15:00,"33.722,92"
5,30,9,2016,30.09.2016,16:00,"33.377,03"
5,30,9,2016,30.09.2016,17:00,"32.557,92"
5,30,9,2016,30.09.2016,18:00,"32.581,12"
5,30,9,2016,30.09.2016,19:00,"33.350,00"
5,30,9,2016,30.09.2016,20:00,"32.017,30"
5,30,9,2016,30.09.2016,21:00,"31.164,30"
5,30,9,2016,30.09.2016,22:00,"30.821,07"
5,30,9,2016,30.09.2016,23:00,"29.148,07"
6,1,10,2016,1.10.2016,00:00,"27.560,79"
6,1,10,2016,1.10.2016,01:00,"26.252,83"
6,1,10,2016,1.10.2016,02:00,"25.490,73"
6,1,10,2016,1.10.2016,03:00,"24.814,59"
6,1,10,2016,1.10.2016,04:00,"24.601,12"
6,1,10,2016,1.10.2016,05:00,"24.817,00"
6,1,10,2016,1.10.2016,06:00,"24.578,21"
6,1,10,2016,1.10.2016,07:00,"25.216,39"
6,1,10,2016,1.10.2016,08:00,"28.645,64"
6,1,10,2016,1.10.2016,09:00,"31.088,59"
6,1,10,2016,1.10.2016,10:00,"32.328,72"
6,1,10,2016,1.10.2016,11:00,"33.046,87"
6,1,10,2016,1.10.2016,12:00,"31.825,94"
6,1,10,2016,1.10.2016,13:00,"32.120,71"
6,1,10,2016,1.10.2016,14:00,"31.711,59"
6,1,10,2016,1.10.2016,15:00,"31.440,68"
6,1,10,2016,1.10.2016,16:00,"30.761,96"
6,1,10,2016,1.10.2016,17:00,"30.226,52"
6,1,10,2016,1.10.2016,18:00,"31.083,73"
6,1,10,2016,1.10.2016,19:00,"32.053,89"
6,1,10,2016,1.10.2016,20:00,"31.324,54"
6,1,10,2016,1.10.2016,21:00,"30.431,64"
6,1,10,2016,1.10.2016,22:00,"30.049,59"
6,1,10,2016,1.10.2016,23:00,"28.569,49"
7,2,10,2016,2.10.2016,00:00,"26.462,09"
7,2,10,2016,2.10.2016,01:00,"25.169,34"
7,2,10,2016,2.10.2016,02:00,"24.116,33"
7,2,10,2016,2.10.2016,03:00,"23.567,98"
7,2,10,2016,2.10.2016,04:00,"23.081,37"
7,2,10,2016,2.10.2016,05:00,"22.975,42"
7,2,10,2016,2.10.2016,06:00,"22.512,32"
7,2,10,2016,2.10.2016,07:00,"21.980,06"
7,2,10,2016,2.10.2016,08:00,"23.334,83"
7,2,10,2016,2.10.2016,09:00,"25.200,15"
7,2,10,2016,2.10.2016,10:00,"26.460,56"
7,2,10,2016,2.10.2016,11:00,"27.275,38"
7,2,10,2016,2.10.2016,12:00,"27.076,05"
7,2,10,2016,2.10.2016,13:00,"27.220,74"
7,2,10,2016,2.10.2016,14:00,"27.267,78"
7,2,10,2016,2.10.2016,15:00,"27.011,42"
7,2,10,2016,2.10.2016,16:00,"26.938,94"
7,2,10,2016,2.10.2016,17:00,"26.815,12"
7,2,10,2016,2.10.2016,18:00,"28.288,03"
7,2,10,2016,2.10.2016,19:00,"30.030,46"
7,2,10,2016,2.10.2016,20:00,"29.518,93"
7,2,10,2016,2.10.2016,21:00,"28.652,43"
7,2,10,2016,2.10.2016,22:00,"28.309,32"
7,2,10,2016,2.10.2016,23:00,"26.647,91"
1,3,10,2016,3.10.2016,00:00,"24.965,55"
1,3,10,2016,3.10.2016,01:00,"23.528,66"
1,3,10,2016,3.10.2016,02:00,"22.938,00"
1,3,10,2016,3.10.2016,03:00,"22.685,51"
1,3,10,2016,3.10.2016,04:00,"22.433,21"
1,3,10,2016,3.10.2016,05:00,"22.595,89"
1,3,10,2016,3.10.2016,06:00,"23.103,79"
1,3,10,2016,3.10.2016,07:00,"25.055,69"
1,3,10,2016,3.10.2016,08:00,"29.772,89"
1,3,10,2016,3.10.2016,09:00,"32.591,39"
1,3,10,2016,3.10.2016,10:00,"33.513,92"
1,3,10,2016,3.10.2016,11:00,"34.390,23"
1,3,10,2016,3.10.2016,12:00,"32.933,64"
1,3,10,2016,3.10.2016,13:00,"33.673,00"
1,3,10,2016,3.10.2016,14:00,"34.361,88"
1,3,10,2016,3.10.2016,15:00,"34.020,66"
1,3,10,2016,3.10.2016,16:00,"33.648,94"
1,3,10,2016,3.10.2016,17:00,"32.767,08"
1,3,10,2016,3.10.2016,18:00,"32.869,86"
1,3,10,2016,3.10.2016,19:00,"33.495,61"
1,3,10,2016,3.10.2016,20:00,"32.754,99"
1,3,10,2016,3.10.2016,21:00,"31.630,73"
1,3,10,2016,3.10.2016,22:00,"31.218,10"
1,3,10,2016,3.10.2016,23:00,"29.692,88"
2,4,10,2016,4.10.2016,00:00,"27.491,91"
2,4,10,2016,4.10.2016,01:00,"26.380,02"
2,4,10,2016,4.10.2016,02:00,"25.591,89"
2,4,10,2016,4.10.2016,03:00,"24.984,00"
2,4,10,2016,4.10.2016,04:00,"24.762,88"
2,4,10,2016,4.10.2016,05:00,"24.809,06"
2,4,10,2016,4.10.2016,06:00,"25.232,10"
2,4,10,2016,4.10.2016,07:00,"26.622,33"
2,4,10,2016,4.10.2016,08:00,"30.760,37"
2,4,10,2016,4.10.2016,09:00,"33.239,32"
2,4,10,2016,4.10.2016,10:00,"33.920,26"
2,4,10,2016,4.10.2016,11:00,"34.572,81"
2,4,10,2016,4.10.2016,12:00,"32.712,69"
2,4,10,2016,4.10.2016,13:00,"33.488,52"
2,4,10,2016,4.10.2016,14:00,"34.220,29"
2,4,10,2016,4.10.2016,15:00,"33.936,45"
2,4,10,2016,4.10.2016,16:00,"33.647,77"
2,4,10,2016,4.10.2016,17:00,"32.899,62"
2,4,10,2016,4.10.2016,18:00,"33.201,65"
2,4,10,2016,4.10.2016,19:00,"33.607,98"
2,4,10,2016,4.10.2016,20:00,"32.829,12"
2,4,10,2016,4.10.2016,21:00,"31.639,19"
2,4,10,2016,4.10.2016,22:00,"31.225,43"
2,4,10,2016,4.10.2016,23:00,"29.621,32"
3,5,10,2016,5.10.2016,00:00,"27.588,06"
3,5,10,2016,5.10.2016,01:00,"26.418,62"
3,5,10,2016,5.10.2016,02:00,"25.633,06"
3,5,10,2016,5.10.2016,03:00,"25.131,12"
3,5,10,2016,5.10.2016,04:00,"25.026,59"
3,5,10,2016,5.10.2016,05:00,"25.116,08"
3,5,10,2016,5.10.2016,06:00,"25.574,00"
3,5,10,2016,5.10.2016,07:00,"26.767,67"
3,5,10,2016,5.10.2016,08:00,"30.778,09"
3,5,10,2016,5.10.2016,09:00,"33.141,90"
3,5,10,2016,5.10.2016,10:00,"33.701,47"
3,5,10,2016,5.10.2016,11:00,"34.486,03"
3,5,10,2016,5.10.2016,12:00,"32.735,87"
3,5,10,2016,5.10.2016,13:00,"33.383,62"
3,5,10,2016,5.10.2016,14:00,"33.914,39"
3,5,10,2016,5.10.2016,15:00,"33.771,10"
3,5,10,2016,5.10.2016,16:00,"33.549,72"
3,5,10,2016,5.10.2016,17:00,"32.822,49"
3,5,10,2016,5.10.2016,18:00,"33.082,88"
3,5,10,2016,5.10.2016,19:00,"33.622,93"
3,5,10,2016,5.10.2016,20:00,"32.682,65"
3,5,10,2016,5.10.2016,21:00,"31.725,11"
3,5,10,2016,5.10.2016,22:00,"31.393,74"
3,5,10,2016,5.10.2016,23:00,"29.605,08"
4,6,10,2016,6.10.2016,00:00,"27.666,82"
4,6,10,2016,6.10.2016,01:00,"26.513,43"
4,6,10,2016,6.10.2016,02:00,"25.733,92"
4,6,10,2016,6.10.2016,03:00,"25.184,88"
4,6,10,2016,6.10.2016,04:00,"24.953,76"
4,6,10,2016,6.10.2016,05:00,"25.184,18"
4,6,10,2016,6.10.2016,06:00,"25.573,33"
4,6,10,2016,6.10.2016,07:00,"26.962,34"
4,6,10,2016,6.10.2016,08:00,"30.907,10"
4,6,10,2016,6.10.2016,09:00,"33.193,89"
4,6,10,2016,6.10.2016,10:00,"33.825,10"
4,6,10,2016,6.10.2016,11:00,"34.402,10"
4,6,10,2016,6.10.2016,12:00,"32.695,09"
4,6,10,2016,6.10.2016,13:00,"33.544,33"
4,6,10,2016,6.10.2016,14:00,"34.150,34"
4,6,10,2016,6.10.2016,15:00,"33.685,99"
4,6,10,2016,6.10.2016,16:00,"33.399,85"
4,6,10,2016,6.10.2016,17:00,"32.925,62"
4,6,10,2016,6.10.2016,18:00,"33.299,76"
4,6,10,2016,6.10.2016,19:00,"33.904,31"
4,6,10,2016,6.10.2016,20:00,"32.816,92"
4,6,10,2016,6.10.2016,21:00,"31.811,72"
4,6,10,2016,6.10.2016,22:00,"31.480,20"
4,6,10,2016,6.10.2016,23:00,"30.047,45"
5,7,10,2016,7.10.2016,00:00,"27.966,47"
5,7,10,2016,7.10.2016,01:00,"26.657,96"
5,7,10,2016,7.10.2016,02:00,"25.841,63"
5,7,10,2016,7.10.2016,03:00,"25.169,98"
5,7,10,2016,7.10.2016,04:00,"25.096,50"
5,7,10,2016,7.10.2016,05:00,"25.233,30"
5,7,10,2016,7.10.2016,06:00,"25.574,80"
5,7,10,2016,7.10.2016,07:00,"26.855,85"
5,7,10,2016,7.10.2016,08:00,"31.006,86"
5,7,10,2016,7.10.2016,09:00,"33.400,01"
5,7,10,2016,7.10.2016,10:00,"33.933,22"
5,7,10,2016,7.10.2016,11:00,"34.491,71"
5,7,10,2016,7.10.2016,12:00,"32.579,81"
5,7,10,2016,7.10.2016,13:00,"32.229,12"
5,7,10,2016,7.10.2016,14:00,"33.916,06"
5,7,10,2016,7.10.2016,15:00,"33.580,30"
5,7,10,2016,7.10.2016,16:00,"33.226,07"
5,7,10,2016,7.10.2016,17:00,"32.571,79"
5,7,10,2016,7.10.2016,18:00,"33.032,97"
5,7,10,2016,7.10.2016,19:00,"33.273,69"
5,7,10,2016,7.10.2016,20:00,"32.427,72"
5,7,10,2016,7.10.2016,21:00,"31.330,59"
5,7,10,2016,7.10.2016,22:00,"31.090,44"
5,7,10,2016,7.10.2016,23:00,"29.675,63"
6,8,10,2016,8.10.2016,00:00,"27.778,12"
6,8,10,2016,8.10.2016,01:00,"26.573,05"
6,8,10,2016,8.10.2016,02:00,"25.560,08"
6,8,10,2016,8.10.2016,03:00,"24.946,75"
6,8,10,2016,8.10.2016,04:00,"24.676,07"
6,8,10,2016,8.10.2016,05:00,"24.654,27"
6,8,10,2016,8.10.2016,06:00,"24.667,56"
6,8,10,2016,8.10.2016,07:00,"25.247,77"
6,8,10,2016,8.10.2016,08:00,"28.936,74"
6,8,10,2016,8.10.2016,09:00,"31.356,43"
6,8,10,2016,8.10.2016,10:00,"32.370,40"
6,8,10,2016,8.10.2016,11:00,"33.179,19"
6,8,10,2016,8.10.2016,12:00,"31.900,16"
6,8,10,2016,8.10.2016,13:00,"32.162,63"
6,8,10,2016,8.10.2016,14:00,"32.075,18"
6,8,10,2016,8.10.2016,15:00,"31.444,21"
6,8,10,2016,8.10.2016,16:00,"30.662,74"
6,8,10,2016,8.10.2016,17:00,"30.304,10"
6,8,10,2016,8.10.2016,18:00,"31.381,61"
6,8,10,2016,8.10.2016,19:00,"31.894,41"
6,8,10,2016,8.10.2016,20:00,"30.974,63"
6,8,10,2016,8.10.2016,21:00,"30.102,52"
6,8,10,2016,8.10.2016,22:00,"29.735,77"
6,8,10,2016,8.10.2016,23:00,"27.716,61"
7,9,10,2016,9.10.2016,00:00,"26.410,88"
7,9,10,2016,9.10.2016,01:00,"24.685,88"
7,9,10,2016,9.10.2016,02:00,"24.149,22"
7,9,10,2016,9.10.2016,03:00,"23.527,60"
7,9,10,2016,9.10.2016,04:00,"23.231,80"
7,9,10,2016,9.10.2016,05:00,"23.013,66"
7,9,10,2016,9.10.2016,06:00,"22.496,05"
7,9,10,2016,9.10.2016,07:00,"21.936,31"
7,9,10,2016,9.10.2016,08:00,"23.288,87"
7,9,10,2016,9.10.2016,09:00,"24.936,75"
7,9,10,2016,9.10.2016,10:00,"26.250,58"
7,9,10,2016,9.10.2016,11:00,"27.040,40"
7,9,10,2016,9.10.2016,12:00,"26.845,19"
7,9,10,2016,9.10.2016,13:00,"27.310,89"
7,9,10,2016,9.10.2016,14:00,"27.262,66"
7,9,10,2016,9.10.2016,15:00,"26.766,80"
7,9,10,2016,9.10.2016,16:00,"26.577,66"
7,9,10,2016,9.10.2016,17:00,"26.781,83"
7,9,10,2016,9.10.2016,18:00,"28.478,47"
7,9,10,2016,9.10.2016,19:00,"29.693,84"
7,9,10,2016,9.10.2016,20:00,"28.275,13"
7,9,10,2016,9.10.2016,21:00,"28.479,27"
7,9,10,2016,9.10.2016,22:00,"28.150,00"
7,9,10,2016,9.10.2016,23:00,"26.850,88"
1,10,10,2016,10.10.2016,00:00,"25.092,85"
1,10,10,2016,10.10.2016,01:00,"23.966,44"
1,10,10,2016,10.10.2016,02:00,"23.137,29"
1,10,10,2016,10.10.2016,03:00,"22.821,30"
1,10,10,2016,10.10.2016,04:00,"22.656,68"
1,10,10,2016,10.10.2016,05:00,"22.978,40"
1,10,10,2016,10.10.2016,06:00,"23.510,14"
1,10,10,2016,10.10.2016,07:00,"25.157,01"
1,10,10,2016,10.10.2016,08:00,"29.841,71"
1,10,10,2016,10.10.2016,09:00,"32.523,17"
1,10,10,2016,10.10.2016,10:00,"33.372,41"
1,10,10,2016,10.10.2016,11:00,"33.846,19"
1,10,10,2016,10.10.2016,12:00,"32.512,18"
1,10,10,2016,10.10.2016,13:00,"33.192,87"
1,10,10,2016,10.10.2016,14:00,"33.909,35"
1,10,10,2016,10.10.2016,15:00,"33.507,28"
1,10,10,2016,10.10.2016,16:00,"33.254,22"
1,10,10,2016,10.10.2016,17:00,"32.974,58"
1,10,10,2016,10.10.2016,18:00,"33.501,53"
1,10,10,2016,10.10.2016,19:00,"33.403,51"
1,10,10,2016,10.10.2016,20:00,"32.360,62"
1,10,10,2016,10.10.2016,21:00,"31.438,92"
1,10,10,2016,10.10.2016,22:00,"30.984,24"
1,10,10,2016,10.10.2016,23:00,"29.356,96"
2,11,10,2016,11.10.2016,00:00,"27.239,68"
2,11,10,2016,11.10.2016,01:00,"26.130,62"
2,11,10,2016,11.10.2016,02:00,"25.317,27"
2,11,10,2016,11.10.2016,03:00,"24.878,85"
2,11,10,2016,11.10.2016,04:00,"24.646,41"
2,11,10,2016,11.10.2016,05:00,"24.815,29"
2,11,10,2016,11.10.2016,06:00,"25.284,09"
2,11,10,2016,11.10.2016,07:00,"26.572,33"
2,11,10,2016,11.10.2016,08:00,"30.296,90"
2,11,10,2016,11.10.2016,09:00,"32.836,63"
2,11,10,2016,11.10.2016,10:00,"33.317,17"
2,11,10,2016,11.10.2016,11:00,"33.947,78"
2,11,10,2016,11.10.2016,12:00,"32.081,20"
2,11,10,2016,11.10.2016,13:00,"32.777,23"
2,11,10,2016,11.10.2016,14:00,"33.557,76"
2,11,10,2016,11.10.2016,15:00,"33.032,51"
2,11,10,2016,11.10.2016,16:00,"33.074,67"
2,11,10,2016,11.10.2016,17:00,"32.735,74"
2,11,10,2016,11.10.2016,18:00,"33.388,42"
2,11,10,2016,11.10.2016,19:00,"33.231,41"
2,11,10,2016,11.10.2016,20:00,"32.413,25"
2,11,10,2016,11.10.2016,21:00,"31.339,92"
2,11,10,2016,11.10.2016,22:00,"30.930,67"
2,11,10,2016,11.10.2016,23:00,"29.303,08"
3,12,10,2016,12.10.2016,00:00,"27.236,12"
3,12,10,2016,12.10.2016,01:00,"26.395,39"
3,12,10,2016,12.10.2016,02:00,"25.591,83"
3,12,10,2016,12.10.2016,03:00,"25.040,39"
3,12,10,2016,12.10.2016,04:00,"24.839,63"
3,12,10,2016,12.10.2016,05:00,"25.039,30"
3,12,10,2016,12.10.2016,06:00,"25.571,61"
3,12,10,2016,12.10.2016,07:00,"26.727,22"
3,12,10,2016,12.10.2016,08:00,"30.805,66"
3,12,10,2016,12.10.2016,09:00,"33.127,31"
3,12,10,2016,12.10.2016,10:00,"33.854,67"
3,12,10,2016,12.10.2016,11:00,"34.639,53"
3,12,10,2016,12.10.2016,12:00,"32.642,58"
3,12,10,2016,12.10.2016,13:00,"33.461,22"
3,12,10,2016,12.10.2016,14:00,"34.164,91"
3,12,10,2016,12.10.2016,15:00,"33.638,46"
3,12,10,2016,12.10.2016,16:00,"33.612,95"
3,12,10,2016,12.10.2016,17:00,"32.856,39"
3,12,10,2016,12.10.2016,18:00,"33.593,05"
3,12,10,2016,12.10.2016,19:00,"33.366,90"
3,12,10,2016,12.10.2016,20:00,"32.565,15"
3,12,10,2016,12.10.2016,21:00,"31.565,20"
3,12,10,2016,12.10.2016,22:00,"31.146,85"
3,12,10,2016,12.10.2016,23:00,"29.561,11"
4,13,10,2016,13.10.2016,00:00,"27.554,23"
4,13,10,2016,13.10.2016,01:00,"26.374,70"
4,13,10,2016,13.10.2016,02:00,"25.529,55"
4,13,10,2016,13.10.2016,03:00,"24.874,86"
4,13,10,2016,13.10.2016,04:00,"24.796,76"
4,13,10,2016,13.10.2016,05:00,"24.950,96"
4,13,10,2016,13.10.2016,06:00,"25.594,14"
4,13,10,2016,13.10.2016,07:00,"27.235,15"
4,13,10,2016,13.10.2016,08:00,"30.770,83"
4,13,10,2016,13.10.2016,09:00,"33.279,18"
4,13,10,2016,13.10.2016,10:00,"34.191,10"
4,13,10,2016,13.10.2016,11:00,"34.405,16"
4,13,10,2016,13.10.2016,12:00,"32.566,72"
4,13,10,2016,13.10.2016,13:00,"33.262,43"
4,13,10,2016,13.10.2016,14:00,"34.020,16"
4,13,10,2016,13.10.2016,15:00,"33.636,38"
4,13,10,2016,13.10.2016,16:00,"33.391,02"
4,13,10,2016,13.10.2016,17:00,"32.968,38"
4,13,10,2016,13.10.2016,18:00,"33.421,69"
4,13,10,2016,13.10.2016,19:00,"33.412,47"
4,13,10,2016,13.10.2016,20:00,"32.530,79"
4,13,10,2016,13.10.2016,21:00,"31.530,25"
4,13,10,2016,13.10.2016,22:00,"31.255,31"
4,13,10,2016,13.10.2016,23:00,"29.712,95"
5,14,10,2016,14.10.2016,00:00,"27.683,30"
5,14,10,2016,14.10.2016,01:00,"26.212,94"
5,14,10,2016,14.10.2016,02:00,"25.642,90"
5,14,10,2016,14.10.2016,03:00,"25.051,39"
5,14,10,2016,14.10.2016,04:00,"24.917,65"
5,14,10,2016,14.10.2016,05:00,"25.098,26"
5,14,10,2016,14.10.2016,06:00,"25.546,54"
5,14,10,2016,14.10.2016,07:00,"26.820,04"
5,14,10,2016,14.10.2016,08:00,"31.020,08"
5,14,10,2016,14.10.2016,09:00,"33.059,43"
5,14,10,2016,14.10.2016,10:00,"33.630,58"
5,14,10,2016,14.10.2016,11:00,"34.177,52"
5,14,10,2016,14.10.2016,12:00,"31.968,23"
5,14,10,2016,14.10.2016,13:00,"31.619,53"
5,14,10,2016,14.10.2016,14:00,"33.308,69"
5,14,10,2016,14.10.2016,15:00,"33.161,60"
5,14,10,2016,14.10.2016,16:00,"32.930,96"
5,14,10,2016,14.10.2016,17:00,"32.745,53"
5,14,10,2016,14.10.2016,18:00,"33.429,30"
5,14,10,2016,14.10.2016,19:00,"33.022,06"
5,14,10,2016,14.10.2016,20:00,"32.011,87"
5,14,10,2016,14.10.2016,21:00,"31.104,13"
5,14,10,2016,14.10.2016,22:00,"30.896,03"
5,14,10,2016,14.10.2016,23:00,"29.557,44"
6,15,10,2016,15.10.2016,00:00,"27.368,64"
6,15,10,2016,15.10.2016,01:00,"26.270,15"
6,15,10,2016,15.10.2016,02:00,"25.386,18"
6,15,10,2016,15.10.2016,03:00,"24.689,20"
6,15,10,2016,15.10.2016,04:00,"24.476,57"
6,15,10,2016,15.10.2016,05:00,"24.465,08"
6,15,10,2016,15.10.2016,06:00,"24.698,56"
6,15,10,2016,15.10.2016,07:00,"25.196,15"
6,15,10,2016,15.10.2016,08:00,"28.691,69"
6,15,10,2016,15.10.2016,09:00,"31.152,60"
6,15,10,2016,15.10.2016,10:00,"32.275,27"
6,15,10,2016,15.10.2016,11:00,"32.786,69"
6,15,10,2016,15.10.2016,12:00,"31.224,83"
6,15,10,2016,15.10.2016,13:00,"31.358,14"
6,15,10,2016,15.10.2016,14:00,"31.285,86"
6,15,10,2016,15.10.2016,15:00,"30.404,63"
6,15,10,2016,15.10.2016,16:00,"30.145,96"
6,15,10,2016,15.10.2016,17:00,"29.894,77"
6,15,10,2016,15.10.2016,18:00,"31.383,62"
6,15,10,2016,15.10.2016,19:00,"31.421,03"
6,15,10,2016,15.10.2016,20:00,"30.552,58"
6,15,10,2016,15.10.2016,21:00,"29.662,70"
6,15,10,2016,15.10.2016,22:00,"29.587,58"
6,15,10,2016,15.10.2016,23:00,"28.196,24"
7,16,10,2016,16.10.2016,00:00,"26.188,64"
7,16,10,2016,16.10.2016,01:00,"24.689,00"
7,16,10,2016,16.10.2016,02:00,"23.853,58"
7,16,10,2016,16.10.2016,03:00,"23.263,52"
7,16,10,2016,16.10.2016,04:00,"22.943,15"
7,16,10,2016,16.10.2016,05:00,"22.833,38"
7,16,10,2016,16.10.2016,06:00,"22.507,74"
7,16,10,2016,16.10.2016,07:00,"21.938,75"
7,16,10,2016,16.10.2016,08:00,"23.053,14"
7,16,10,2016,16.10.2016,09:00,"24.747,86"
7,16,10,2016,16.10.2016,10:00,"26.223,85"
7,16,10,2016,16.10.2016,11:00,"26.812,88"
7,16,10,2016,16.10.2016,12:00,"26.290,64"
7,16,10,2016,16.10.2016,13:00,"26.462,46"
7,16,10,2016,16.10.2016,14:00,"26.512,16"
7,16,10,2016,16.10.2016,15:00,"26.234,41"
7,16,10,2016,16.10.2016,16:00,"26.276,25"
7,16,10,2016,16.10.2016,17:00,"26.550,15"
7,16,10,2016,16.10.2016,18:00,"28.668,35"
7,16,10,2016,16.10.2016,19:00,"29.220,01"
7,16,10,2016,16.10.2016,20:00,"28.641,12"
7,16,10,2016,16.10.2016,21:00,"27.840,34"
7,16,10,2016,16.10.2016,22:00,"27.641,64"
7,16,10,2016,16.10.2016,23:00,"26.409,69"
1,17,10,2016,17.10.2016,00:00,"24.749,80"
1,17,10,2016,17.10.2016,01:00,"23.489,10"
1,17,10,2016,17.10.2016,02:00,"22.907,65"
1,17,10,2016,17.10.2016,03:00,"22.283,95"
1,17,10,2016,17.10.2016,04:00,"22.230,21"
1,17,10,2016,17.10.2016,05:00,"22.597,18"
1,17,10,2016,17.10.2016,06:00,"23.461,61"
1,17,10,2016,17.10.2016,07:00,"25.212,19"
1,17,10,2016,17.10.2016,08:00,"29.734,39"
1,17,10,2016,17.10.2016,09:00,"32.330,45"
1,17,10,2016,17.10.2016,10:00,"32.990,33"
1,17,10,2016,17.10.2016,11:00,"33.951,10"
1,17,10,2016,17.10.2016,12:00,"32.265,66"
1,17,10,2016,17.10.2016,13:00,"32.837,51"
1,17,10,2016,17.10.2016,14:00,"33.579,80"
1,17,10,2016,17.10.2016,15:00,"33.447,27"
1,17,10,2016,17.10.2016,16:00,"33.446,45"
1,17,10,2016,17.10.2016,17:00,"33.356,27"
1,17,10,2016,17.10.2016,18:00,"33.683,94"
1,17,10,2016,17.10.2016,19:00,"33.236,51"
1,17,10,2016,17.10.2016,20:00,"32.239,19"
1,17,10,2016,17.10.2016,21:00,"31.278,00"
1,17,10,2016,17.10.2016,22:00,"30.849,99"
1,17,10,2016,17.10.2016,23:00,"29.284,13"
2,18,10,2016,18.10.2016,00:00,"27.350,74"
2,18,10,2016,18.10.2016,01:00,"25.927,53"
2,18,10,2016,18.10.2016,02:00,"25.066,79"
2,18,10,2016,18.10.2016,03:00,"24.630,22"
2,18,10,2016,18.10.2016,04:00,"24.333,66"
2,18,10,2016,18.10.2016,05:00,"24.660,18"
2,18,10,2016,18.10.2016,06:00,"25.311,40"
2,18,10,2016,18.10.2016,07:00,"26.793,73"
2,18,10,2016,18.10.2016,08:00,"30.840,75"
2,18,10,2016,18.10.2016,09:00,"33.029,83"
2,18,10,2016,18.10.2016,10:00,"33.799,03"
2,18,10,2016,18.10.2016,11:00,"34.275,37"
2,18,10,2016,18.10.2016,12:00,"32.274,10"
2,18,10,2016,18.10.2016,13:00,"32.949,46"
2,18,10,2016,18.10.2016,14:00,"33.669,73"
2,18,10,2016,18.10.2016,15:00,"33.328,81"
2,18,10,2016,18.10.2016,16:00,"33.522,73"
2,18,10,2016,18.10.2016,17:00,"33.322,26"
2,18,10,2016,18.10.2016,18:00,"33.812,53"
2,18,10,2016,18.10.2016,19:00,"33.304,85"
2,18,10,2016,18.10.2016,20:00,"32.464,34"
2,18,10,2016,18.10.2016,21:00,"31.353,93"
2,18,10,2016,18.10.2016,22:00,"31.131,27"
2,18,10,2016,18.10.2016,23:00,"29.857,99"
3,19,10,2016,19.10.2016,00:00,"27.351,95"
3,19,10,2016,19.10.2016,01:00,"26.229,41"
3,19,10,2016,19.10.2016,02:00,"25.377,79"
3,19,10,2016,19.10.2016,03:00,"24.811,01"
3,19,10,2016,19.10.2016,04:00,"24.657,84"
3,19,10,2016,19.10.2016,05:00,"25.032,28"
3,19,10,2016,19.10.2016,06:00,"25.621,13"
3,19,10,2016,19.10.2016,07:00,"27.187,06"
3,19,10,2016,19.10.2016,08:00,"31.034,71"
3,19,10,2016,19.10.2016,09:00,"33.449,54"
3,19,10,2016,19.10.2016,10:00,"34.138,59"
3,19,10,2016,19.10.2016,11:00,"34.430,70"
3,19,10,2016,19.10.2016,12:00,"32.567,80"
3,19,10,2016,19.10.2016,13:00,"33.062,24"
3,19,10,2016,19.10.2016,14:00,"33.504,99"
3,19,10,2016,19.10.2016,15:00,"33.012,78"
3,19,10,2016,19.10.2016,16:00,"33.098,62"
3,19,10,2016,19.10.2016,17:00,"33.083,16"
3,19,10,2016,19.10.2016,18:00,"33.951,88"
3,19,10,2016,19.10.2016,19:00,"33.840,31"
3,19,10,2016,19.10.2016,20:00,"33.025,82"
3,19,10,2016,19.10.2016,21:00,"31.987,06"
3,19,10,2016,19.10.2016,22:00,"31.648,17"
3,19,10,2016,19.10.2016,23:00,"29.763,89"
4,20,10,2016,20.10.2016,00:00,"27.828,66"
4,20,10,2016,20.10.2016,01:00,"26.503,30"
4,20,10,2016,20.10.2016,02:00,"25.789,46"
4,20,10,2016,20.10.2016,03:00,"25.236,62"
4,20,10,2016,20.10.2016,04:00,"24.958,55"
4,20,10,2016,20.10.2016,05:00,"25.434,08"
4,20,10,2016,20.10.2016,06:00,"26.052,71"
4,20,10,2016,20.10.2016,07:00,"27.224,82"
4,20,10,2016,20.10.2016,08:00,"30.967,30"
4,20,10,2016,20.10.2016,09:00,"33.305,39"
4,20,10,2016,20.10.2016,10:00,"33.959,35"
4,20,10,2016,20.10.2016,11:00,"34.391,50"
4,20,10,2016,20.10.2016,12:00,"32.351,69"
4,20,10,2016,20.10.2016,13:00,"32.963,32"
4,20,10,2016,20.10.2016,14:00,"33.580,23"
4,20,10,2016,20.10.2016,15:00,"33.087,58"
4,20,10,2016,20.10.2016,16:00,"33.161,17"
4,20,10,2016,20.10.2016,17:00,"33.194,01"
4,20,10,2016,20.10.2016,18:00,"34.089,56"
4,20,10,2016,20.10.2016,19:00,"33.893,03"
4,20,10,2016,20.10.2016,20:00,"33.031,05"
4,20,10,2016,20.10.2016,21:00,"32.068,57"
